ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Loan,Graphemes,Profile,Word_ID,original_script,comment_on_word_form,Borrowed,Borrowed_score,comment_on_borrowed,borrowed_base,loan_history,Analyzability,gloss,Simplicity_score,reference,relative_frequency,numeric_frequency,Age,Age_score,integration,salience,effect,register,contact_situation,calqued,grammatical_info,colonial_word,etymological_note,lexical_stratum,word_source
Dutch-4-66-2,5789,Dutch,4-66,schijten,schijten,s x ɛi t ə,,12,false,^schijten$,Dutch,72181920264070754,,,5. no evidence for borrowing,0.0,,,,analyzable derived,schijt-en [shit-INF],0.5,EWB 1997,,,1360,1.0,,,,,,,verb,,,,
Dutch-4-67-1,5790,Dutch,4-67,seks hebben,seks_hebben,s ɛ k s + h ɛ b ə,,12,true,^seks_hebben$,Dutch,72181920130418225,,,1. clearly borrowed,1.0,have is translated into the Dutch equivalent,,,analyzable phrasal,[sex have],0.5,WNT,,,1951-2000,0.6,1. Highly integrated,present in pre-contact environment,Coexistence,,English/American world-wide influence [12],,verb,,,,
Dutch-4-68-1,5791,Dutch,4-68,rillen,rillen,r ɪ l ə,,12,false,^rillen$,Dutch,72181920561924649,,,5. no evidence for borrowing,0.0,,,,analyzable derived,rill-en [shiver-INF],0.5,EWB 1997,,,1678,0.9,,,,,,,verb,,,,
Dutch-4-69-1,5792,Dutch,4-69,baden,baden,b aː d ə,,12,false,^baden$,Dutch,72181920859637016,,,5. no evidence for borrowing,0.0,,,,analyzable derived,bad-en [bath-INF],0.5,WNT,,,1240,1.0,,,,,,,verb,,,,
Dutch-4-71-1,5793,Dutch,4-71,verwekken,verwekken,v ə r ʋ ɛ k ə,,12,false,^verwekken$,Dutch,72181920579521305,,,5. no evidence for borrowing,0.0,,,,analyzable derived,ver-wekk-en [TR-wake-INF],0.5,WNT,,,1285,1.0,,,,,,,verb,,,,
Dutch-4-72-1,5794,Dutch,4-72,geboren worden,geboren_worden,x ə b oː r ə + ʋ ɔ r d ə,,12,false,^geboren_worden$,Dutch,72181920718890928,,,5. no evidence for borrowing,0.0,,,,analyzable phrasal,[born become],0.5,WNT,,,1201-1300,1.0,,,,,,,verb,,,,
Dutch-4-73-1,5795,Dutch,4-73,zwanger,zwanger,z ʋ ɑ ŋ ə r,,12,false,^zwanger$,Dutch,7218192094515754,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1542,0.9,,,,,,,adjective,,,,
Dutch-4-732-1,5796,Dutch,4-732,zwanger worden,zwanger_worden,z ʋ ɑ ŋ ə r + ʋ ɔ r d ə,,12,false,^zwanger_worden$,Dutch,72181920717080853,,,5. no evidence for borrowing,0.0,,,,analyzable phrasal,[pregnant-become],0.5,WNT,,,1542,0.9,,,,,,,verb,,,,
Dutch-4-74-1,5797,Dutch,4-74,leven (1),leven,l eː v ə,,12,false,^leven$,Dutch,72181920861507938,,,5. no evidence for borrowing,0.0,,,,analyzable derived,lev-en [live-INF],0.5,EWB 1997,,,0901-1000,1.0,,,,,,,verb,,,,
Dutch-4-75-1,5799,Dutch,4-75,sterven,sterven,s t ɛ r v ə,,12,false,^sterven$,Dutch,72181920272105494,,,5. no evidence for borrowing,0.0,,,,semi-analyzable,sterv-en [?-INF],0.75,EWB 1997,,,1100,1.0,,,,,,,verb,,,,
Dutch-4-751-1,5801,Dutch,4-751,verdrinken,verdrinken,v ə r d r ɪ ŋ k ə,,12,false,^verdrinken$,Dutch,72181920166355561,,,5. no evidence for borrowing,0.0,,,,analyzable derived,ver-drink-en [INTR-drink-INF],0.5,WNT,,,1240,1.0,,,,,,,verb,,,,
Dutch-4-76-1,5802,Dutch,4-76,doden,doden,d oː d ə,,12,false,^doden$,Dutch,72181920132842482,,,5. no evidence for borrowing,0.0,,,,analyzable derived,dod-en [dead-INF],0.5,EWB 1997,,,1240,1.0,,,,,,,verb,,,,
Dutch-4-77-1,5803,Dutch,4-77,lijk,lijk,l ɛi k,,12,false,^lijk$,Dutch,72181920810456582,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1240,1.0,,,,,,,noun,,,,
Dutch-4-78-1,5805,Dutch,4-78,begraven,begraven,b ə ɣ r aː v ə,,12,false,^begraven$,Dutch,72181920271059954,,,5. no evidence for borrowing,0.0,,,,analyzable derived,be-grav-en [TR-grave-INF],0.5,WNT,,,1240,1.0,,,,,,,verb,,,,
Dutch-4-79-1,5806,Dutch,4-79,graf,graf,x r ɑ f,,12,false,^graf$,Dutch,72181920880019231,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0901-1000,1.0,,,,,,,noun,,,,
Dutch-4-81-1,5807,Dutch,4-81,sterk,sterk,s t ɛ r k,,12,false,^sterk$,Dutch,72181920669651655,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0901-1000,1.0,,,,,,,adjective,,,,
Dutch-4-82-1,5808,Dutch,4-82,zwak,zwak,z ʋ ɑ k,,12,false,^zwak$,Dutch,72181920960509680,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1451-1500,1.0,,,,,,,adjective,,,,
Dutch-4-83-1,5809,Dutch,4-83,gezond,gezond,x ə z ɔ n t,,12,false,^gezond$,Dutch,72181920238366386,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0901-1000,1.0,,,,,,,adjective,,,,
Dutch-4-84-1,5810,Dutch,4-84,ziek,ziek,z iː k,,12,false,^ziek$,Dutch,72181920815653331,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1236,1.0,,,,,,,adjective,,,,
Dutch-4-841-1,5811,Dutch,4-841,koorts,koorts,k oː r t s,,12,false,^koorts$,Dutch,72181920861427595,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1285,1.0,,,,,,,noun,,,,
Dutch-4-842-1,5812,Dutch,4-842,krop,krop,k r ɔ p,,12,false,^krop$,Dutch,72181920704690290,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1617,0.9,,,,,,,noun,,,,
Dutch-4-843-1,5813,Dutch,4-843,verkoudheid,verkoudheid,v ə r k ɑu t h ɛi t,,12,false,^verkoudheid$,Dutch,72181920738031735,,,5. no evidence for borrowing,0.0,,,,analyzable derived,ver-koud-heid [PASS-cold-NMLZ],0.5,WNT,,,1351,1.0,,,,,,,noun,,,,
Dutch-4-85-1,5815,Dutch,4-85,wond,wond,ʋ ɔ n t,,12,false,^wond$,Dutch,72181920562158896,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0901-1000,1.0,,,,,,,noun,,,,
Dutch-4-852-1,5816,Dutch,4-852,kneuzing,kneuzing,k n øː z ɪ ŋ,,12,false,^kneuzing$,Dutch,72181920612376453,,,5. no evidence for borrowing,0.0,,,,analyzable derived,kneuz-ing [bruise-NMLZ],0.5,WNT,,,1640,0.9,,,,,,,noun,,,,
Dutch-4-853-1,5817,Dutch,4-853,zwelling,zwelling,z ʋ ɛ l ɪ ŋ,,12,false,^zwelling$,Dutch,72181920392272440,,,5. no evidence for borrowing,0.0,,,,analyzable derived,zwell-ing [swell-NMLZ],0.5,WNT,,,1240,1.0,,,,,,,noun,,,,
Dutch-4-854-1,5818,Dutch,4-854,jeuk,jeuk,j øː k,,12,false,^jeuk$,Dutch,72181920458469364,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,WNT,,,1240,1.0,,,,,,,noun,,,,
Dutch-4-855-1,5820,Dutch,4-855,blaar,blaar,b l aː r,,12,false,^blaar$,Dutch,72181920853975761,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1240,1.0,,,,,,,noun,,,,
Dutch-4-856-1,5821,Dutch,4-856,steenpuist,steenpuist,s t eː m p œy s t,,12,false,^steenpuist$,Dutch,72181920585686220,,,5. no evidence for borrowing,0.0,,,,analyzable compound,steen-puist [stone-pimple],0.5,WNT,,,1546,0.9,,,,,,,noun,,,,
Dutch-4-857-1,5822,Dutch,4-857,pus,pus,p ʏ s,,12,true,^pus$,Dutch,72181920138690212,,,1. clearly borrowed,1.0,,,,unanalyzable,,1.0,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,1755,0.9,1. Highly integrated,present in pre-contact environment,Coexistence,,Medical and scientific Latin influence [12],,noun,,,,
Dutch-4-857-2,5823,Dutch,4-857,etter,etter,ɛ t ə r,,12,false,^etter$,Dutch,7420930450400565,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1240,1.0,,,,,,,noun,,,,
Dutch-4-858-1,5824,Dutch,4-858,litteken,litteken,l ɪ t eː k ə,,12,false,^litteken$,Dutch,7218192022669249,,,5. no evidence for borrowing,0.0,,,,semi-analyzable,lit-teken [?-sign],0.75,EWB 1997,,,1253,1.0,,,,,,,noun,,,,
Dutch-4-86-1,5825,Dutch,4-86,genezen,genezen,x ə n eː z ə,,12,false,^genezen$,Dutch,72181920947886959,,,5. no evidence for borrowing,0.0,,,,semi-analyzable,genez-en [?-INF],0.75,EWB 1997,,,1200,1.0,,,,,,,verb,,,,
Dutch-4-87-1,5826,Dutch,4-87,arts,arts,ɑ r t s,,12,true,^arts$,Dutch,72181920922360355,,,1. clearly borrowed,1.0,,,,unanalyzable,,1.0,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,1586,0.9,1. Highly integrated,present in pre-contact environment,Replacement,,High German influence [12],,noun,,,,
Dutch-4-87-2,5827,Dutch,4-87,dokter,dokter,d ɔ k t ə r,,12,true,^dokter$,Dutch,72181920539370004,,,1. clearly borrowed,1.0,,,,unanalyzable,,1.0,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,1576,0.9,1. Highly integrated,present in pre-contact environment,Replacement,,Medical and scientific Latin influence [12],,noun,,,,
Dutch-4-88-1,5828,Dutch,4-88,medicijn,medicijn,m eː d iː s ɛi n,,12,true,^medicijn$,Dutch,72181920294282358,,,1. clearly borrowed,1.0,,,,unanalyzable,,1.0,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,1265-1270,1.0,1. Highly integrated,present only since contact,Insertion,,Medical and scientific Latin influence [12],,noun,,,,
Dutch-4-89-1,5829,Dutch,4-89,gif,gif,x ɪ f,,12,true,^gif$,Dutch,72181920478772014,,,1. clearly borrowed,1.0,,,,unanalyzable,,1.0,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,1606,0.9,1. Highly integrated,present in pre-contact environment,Replacement,,High German influence [12],,noun,,,,
Dutch-4-91-1,5830,Dutch,4-91,moe,moe,m uː,,12,false,^moe$,Dutch,72181920741043070,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1100,1.0,,,,,,,adjective,,,,
Dutch-4-912-1,5831,Dutch,4-912,rusten,rusten,r ʏ s t ə,,12,false,^rusten$,Dutch,72181920471159234,,,5. no evidence for borrowing,0.0,,,,analyzable derived,rust-en [rest-INF],0.5,EWB 1997,,,1240,1.0,,,,,,,verb,,,,
Dutch-4-92-1,5832,Dutch,4-92,lui,lui,l œy,,12,false,^lui$,Dutch,72181920526749062,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1440,1.0,,,,,,,adjective,,,,
Dutch-4-93-1,5833,Dutch,4-93,kaal,kaal,k aː l,,12,false,^kaal$,Dutch,72181920536630428,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1240,1.0,,,,,,,adjective,,,,
Dutch-4-94-1,5834,Dutch,4-94,lam (2),lam,l ɑ m,,12,false,^lam$,Dutch,72181920294756056,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1376-1400,1.0,,,,,,,adjective,,,,
Dutch-4-95-1,5835,Dutch,4-95,doof,doof,d oː f,,12,false,^doof$,Dutch,7218192018312880,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1240,1.0,,,,,,,adjective,,,,
Dutch-4-96-1,5836,Dutch,4-96,stom,stom,s t ɔ m,,12,false,^stom$,Dutch,72181920777455801,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1240,1.0,,,,,,,adjective,,,,
Dutch-4-97-1,5837,Dutch,4-97,blind,blind,b l ɪ n t,,12,false,^blind$,Dutch,72181920733509280,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1240,1.0,,,,,,,adjective,,,,
Dutch-4-98-1,5838,Dutch,4-98,dronken,dronken,d r ɔ ŋ k ə,,12,false,^dronken$,Dutch,72181920466619312,,,5. no evidence for borrowing,0.0,,,,analyzable derived,[drink-PST PTCP],0.5,EWB 1997,,,1100,1.0,,,,,,,adjective,,,,
Dutch-4-99-1,5839,Dutch,4-99,naakt,naakt,n aː k t,,12,false,^naakt$,Dutch,72181920810784868,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1236,1.0,,,,,,,adjective,,,,
Dutch-5-11-1,5840,Dutch,5-11,eten,eten,eː t ə,,12,false,^eten$,Dutch,72181920422539819,,,5. no evidence for borrowing,0.0,,,,semi-analyzable,et-en [?-INF],0.75,EWB 1997,,,0901-1000,1.0,,,,,,,verb,,,,
Dutch-5-12-1,5841,Dutch,5-12,voedsel,voedsel,v uː t s ə l,,12,false,^voedsel$,Dutch,72181920119471301,,,5. no evidence for borrowing,0.0,,,,analyzable derived,voed-sel [food-NMLZ],0.5,EWB 1997,,,1287,1.0,,,,,,,noun,,,,
Dutch-5-121-1,5842,Dutch,5-121,gekookt,gekookt,x ə k oː k t,,12,false,^gekookt$,Dutch,7218192024711142,,,5. no evidence for borrowing,0.0,"derivation from koken, which is loaned, see 5.21/5.22",yes,,analyzable derived,ge-kookt [cook-PST PTCP],0.5,WNT,,,1450,1.0,,,,,,,adjective,,,,
Dutch-5-122-1,5843,Dutch,5-122,rauw,rauw,r ɑu ʋ,,12,false,^rauw$,Dutch,72181920495783027,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1266-1268,1.0,,,,,,,adjective,,,,
Dutch-5-123-1,5844,Dutch,5-123,rijp,rijp,r ɛi p,,12,false,^rijp$,Dutch,7218192070747530,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1100,1.0,,,,,,,adjective,,,,
Dutch-5-124-1,5845,Dutch,5-124,onrijp,onrijp,ɔ n r ɛi p,,12,false,^onrijp$,Dutch,72181920391088764,,,5. no evidence for borrowing,0.0,,,,analyzable derived,on-rijp [NEG-ripe],0.5,WNT,,,1240,1.0,,,,,,,adjective,,,,
Dutch-5-125-1,5846,Dutch,5-125,rot,rot,r ɔ t,,12,false,^rot$,Dutch,72181920198005834,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1407,1.0,,,,,,,adjective,,,,
Dutch-5-13-1,5847,Dutch,5-13,drinken,drinken,d r ɪ ŋ k ə,,12,false,^drinken$,Dutch,72181920924013742,,,5. no evidence for borrowing,0.0,,,,semi-analyzable,drink-en [?-INF],0.75,EWB 1997,,,0901-1000,1.0,,,,,,,verb,,,,
Dutch-5-14-1,5848,Dutch,5-14,honger hebben,honger_hebben,h ɔ ŋ ə r + h ɛ b ə,,12,false,^honger_hebben$,Dutch,72181920166922275,,,5. no evidence for borrowing,0.0,,,,analyzable phrasal,[hunger have],0.5,WNT,,,1201-1300,1.0,,,,,,,verb,,,,
Dutch-5-141-1,5849,Dutch,5-141,hongersnood,hongersnood,h ɔ ŋ ə r s n oː t,,12,false,^hongersnood$,Dutch,72181920647457842,,,5. no evidence for borrowing,0.0,,,,analyzable compound,honger-s-nood [hunger-CONN-need],0.5,WNT,,,1662,0.9,,,,,,,noun,,,,
Dutch-5-15-1,5850,Dutch,5-15,dorst hebben,dorst_hebben,d ɔ r s t + h ɛ b ə,,12,false,^dorst_hebben$,Dutch,72181920167278014,,,5. no evidence for borrowing,0.0,,,,analyzable phrasal,[thirst have],0.5,WNT,,,1201-1300,1.0,,,,,,,verb,,,,
Dutch-5-16-1,5851,Dutch,5-16,zuigen,zuigen,z œy ɣ ə,,12,false,^zuigen$,Dutch,72181920305219913,,,5. no evidence for borrowing,0.0,,,,semi-analyzable,zuig-en [?-INF],0.75,EWB 1997,,,1100,1.0,,,,,,,verb,,,,
Dutch-5-18-1,5852,Dutch,5-18,kauwen,kauwen,k ɑu ʋ ə,,12,false,^kauwen$,Dutch,72181920855930729,,,5. no evidence for borrowing,0.0,,,,semi-analyzable,kauw-en [?-INF],0.75,EWB 1997,,,1240,1.0,,,,,,,verb,,,,
Dutch-5-181-1,5853,Dutch,5-181,doorslikken,doorslikken,d oː r s l ɪ k ə,,12,false,^doorslikken$,Dutch,72181920764818929,,,5. no evidence for borrowing,0.0,,,,analyzable compound,door-slikk-en [through-swallow-INF],0.5,WNT,,,1780,0.9,,,,,,,verb,,,,
Dutch-5-19-1,5854,Dutch,5-19,verstikken,verstikken,v ə r s t ɪ k ə,,12,false,^verstikken$,Dutch,72181920888667039,,,5. no evidence for borrowing,0.0,,,,analyzable derived,ver-stikk-en [CAUS-stick-INF],0.5,EWB 1997,,,1477,1.0,,,,,,,verb,,,,
Dutch-5-21-1,5855,Dutch,5-21,koken,koken,k oː k ə,,12,true,^koken$,Dutch,72181920945209613,,,1. clearly borrowed,1.0,,,,semi-analyzable,kok-en [?-INF],0.75,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,1287,1.0,1. Highly integrated,present in pre-contact environment,Replacement,,Latin influence on Germanic [12],,verb,,,,
Dutch-5-22-1,5856,Dutch,5-22,koken,koken,k oː k ə,,12,true,^koken$,Dutch,72181920945209613,,,1. clearly borrowed,1.0,,,,semi-analyzable,kok-en [?-INF],0.75,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,1287,1.0,1. Highly integrated,present in pre-contact environment,Replacement,,Latin influence on Germanic [12],,verb,,,,
Dutch-5-23-1,5857,Dutch,5-23,braden,braden,b r aː d ə,,12,false,^braden$,Dutch,72181920670329666,,,5. no evidence for borrowing,0.0,,,,semi-analyzable,brad-en [?-INF],0.75,EWB 1997,,,1240,1.0,,,,,,,verb,,,,
Dutch-5-24-1,5858,Dutch,5-24,bakken,bakken,b ɑ k ə,,12,false,^bakken$,Dutch,72181920851334593,,,5. no evidence for borrowing,0.0,,,,semi-analyzable,bak-en [?-INF],0.75,EWB 1997,,,1276-1300,1.0,,,,,,,verb,,,,
Dutch-5-25-1,5859,Dutch,5-25,oven,oven,oː v ə,,12,false,^oven$,Dutch,72181920987568908,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1240,1.0,,,,,,,noun,,,,
Dutch-5-26-1,5860,Dutch,5-26,pot,pot,p ɔ t,,12,true,^pot$,Dutch,72181920224258703,,,1. clearly borrowed,1.0,,,,unanalyzable,,1.0,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,1250,1.0,1. Highly integrated,present in pre-contact environment,,,Romance influence on Germanic [12],,noun,,,,
Dutch-5-27-1,5861,Dutch,5-27,ketel,ketel,k eː t ə l,,12,true,^ketel$,Dutch,72181920878557649,,,1. clearly borrowed,1.0,,,,unanalyzable,,1.0,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,1240,1.0,1. Highly integrated,present only since contact,Insertion,,Latin influence on Germanic [12],,noun,,,,
Dutch-5-28-1,5862,Dutch,5-28,pan,pan,p ɑ n,,12,true,^pan$,Dutch,72181920809461856,,,1. clearly borrowed,1.0,,,,unanalyzable,,1.0,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,1240,1.0,1. Highly integrated,present only since contact,Insertion,,Latin influence on Germanic [12],,noun,,,,
Dutch-5-31-1,5863,Dutch,5-31,schaal,schaal,s x aː l,,12,false,^schaal$,Dutch,72181920569663492,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1302,1.0,,,,,,,noun,,,,
Dutch-5-32-1,5864,Dutch,5-32,bord,bord,b ɔ r t,,12,false,^bord$,Dutch,72181920969362809,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1138,1.0,,,,,,,noun,,,,
Dutch-5-33-1,5865,Dutch,5-33,kom,kom,k ɔ m,,12,false,^kom$,Dutch,72181920827007444,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1277,1.0,,,,,,,noun,,,,
Dutch-5-34-1,5866,Dutch,5-34,kruik,kruik,k r œy k,,12,false,^kruik$,Dutch,72181920726521565,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1240,1.0,,,,,,,noun,,,,
Dutch-5-35-1,5867,Dutch,5-35,kop,kop,k ɔ p,,12,false,^kop$,Dutch,7218192070562586,,,3. perhaps borrowed,0.5,,,,unanalyzable,,1.0,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,1265-1270,1.0,1. Highly integrated,present only since contact,Insertion,,Latin influence on Germanic [12],,noun,,,,
Dutch-5-36-1,5868,Dutch,5-36,schotel,schotel,s x oː t ə l,,12,true,^schotel$,Dutch,72181920105562173,,,1. clearly borrowed,1.0,,,,unanalyzable,,1.0,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,1240,1.0,1. Highly integrated,present only since contact,Insertion,,Latin influence on Germanic [12],,noun,,,,
Dutch-5-37-1,5869,Dutch,5-37,lepel,lepel,l eː p ə l,,12,false,^lepel$,Dutch,72181920357305565,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1240,1.0,,,,,,,noun,,,,
Dutch-5-38-1,5870,Dutch,5-38,mes,mes,m ɛ s,,12,false,^mes$,Dutch,72181920419497892,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1240,1.0,,,,,,,noun,,,,
Dutch-5-39-1,5871,Dutch,5-39,vork,vork,v ɔ r k,,12,true,^vork$,Dutch,72181920202953808,,,1. clearly borrowed,1.0,,,,unanalyzable,,1.0,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,1240,1.0,1. Highly integrated,present only since contact,Insertion,,Latin influence on Germanic [12],,noun,,,,
Dutch-5-391-1,5872,Dutch,5-391,tang,tang,t ɑ ŋ,,12,false,^tang$,Dutch,72181920753690783,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1285,1.0,,,,,,,noun,,,,
Dutch-5-41-1,5873,Dutch,5-41,maaltijd,maaltijd,m aː l t ɛi t,,12,false,^maaltijd$,Dutch,72181920273675856,,,5. no evidence for borrowing,0.0,,,,analyzable compound,maal-tijd [meal-time],0.5,EWB 1997,,,1285,1.0,,,,,,,noun,,,,
Dutch-5-42-1,5874,Dutch,5-42,ontbijt,ontbijt,ɔ n d b ɛi t,,12,false,^ontbijt$,Dutch,72181920980411267,,,5. no evidence for borrowing,0.0,,,,analyzable derived,ont-bijt [INCHOATIVE-bite],0.5,WNT,,,1240,1.0,,,,,,,noun,,,,
Dutch-5-43-1,5875,Dutch,5-43,lunch,lunch,l ʏ n ʃ,,12,true,^lunch$,Dutch,72181920791465921,,,1. clearly borrowed,1.0,,,,unanalyzable,,1.0,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,1855,0.8,1. Highly integrated,present in pre-contact environment,Coexistence,,English/American world-wide influence [12],,noun,,,,
Dutch-5-43-2,5876,Dutch,5-43,middageten,middageten,m ɪ d ɑ ɣ eː t ə,,12,false,^middageten$,Dutch,72181920596835129,,,5. no evidence for borrowing,0.0,,,,analyzable compound,mid-dag-eten [mid-day-food],0.5,WNT,,,1891,0.8,,,,,,,noun,,,,
Dutch-5-44-1,5877,Dutch,5-44,diner,diner,d iː n eː,,12,true,^diner$,Dutch,72181920431687364,,,1. clearly borrowed,1.0,,,,unanalyzable,,1.0,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,1782,0.9,1. Highly integrated,present in pre-contact environment,Coexistence,,French cultural influence [12],,noun,,,,
Dutch-5-44-2,5878,Dutch,5-44,avondeten,avondeten,aː v ɔ n d eː t ə,,12,false,^avondeten$,Dutch,72181920844640358,,,5. no evidence for borrowing,0.0,,,,analyzable compound,avond-eten [evening-food],0.5,WNT,,,1515,0.9,,,,,,,noun,,,,
Dutch-5-45-1,5879,Dutch,5-45,avondeten,avondeten,aː v ɔ n d eː t ə,,12,false,^avondeten$,Dutch,72181920844640358,,,5. no evidence for borrowing,0.0,,,,analyzable compound,avond-eten [evening-food],0.5,WNT,,,1515,0.9,,,,,,,noun,,,,
Dutch-5-46-1,5880,Dutch,5-46,pellen,pellen,p ɛ l ə,,12,true,^pellen$,Dutch,72181920745930558,,,1. clearly borrowed,1.0,"Word class is changed: either the exact word form in the donor language is unknown, or the word is derived in Dutch from a Latin loan.",,,semi-analyzable,pell-en [?-INF],0.75,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,1351,1.0,1. Highly integrated,present in pre-contact environment,Coexistence,,Latin influence on Germanic [12],,verb,,,,
Dutch-5-46-2,5881,Dutch,5-46,schillen,schillen,s x ɪ l ə,,12,false,^schillen$,Dutch,72181920803324775,,,5. no evidence for borrowing,0.0,,,,analyzable derived,schill-en [peeling-INF],0.5,EWB 1997,,,1240,1.0,,,,,,,verb,,,,
Dutch-5-47-1,5882,Dutch,5-47,zeven (1),zeven,z eː v ə,,12,false,^zeven$,Dutch,72181920834349137,,,5. no evidence for borrowing,0.0,,,,analyzable derived,zev-en [sieve-INF],0.5,WNT,,,1240,1.0,,,,,,,verb,,,,
Dutch-5-48-1,5883,Dutch,5-48,schrappen,schrappen,s x r ɑ p ə,,12,false,^schrappen$,Dutch,72181920759496702,,,5. no evidence for borrowing,0.0,,,,analyzable derived,schrapp-en [scrape-INF],0.5,EWB 1997,,,1406,1.0,,,,,,,verb,,,,
Dutch-5-49-1,5884,Dutch,5-49,roeren,roeren,r uː r ə,,12,false,^roeren$,Dutch,72181920102521746,,,5. no evidence for borrowing,0.0,,,,semi-analyzable,roer-en [?-INF],0.75,EWB 1997,,,1240,1.0,,,,,,,verb,,,,
Dutch-5-51-1,5885,Dutch,5-51,brood,brood,b r oː t,,12,false,^brood$,Dutch,72181920658076600,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1101-1200,1.0,,,,,,,noun,,,,
Dutch-5-53-1,5886,Dutch,5-53,deeg,deeg,d eː x,,12,false,^deeg$,Dutch,72181920678736817,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1240,1.0,,,,,,,noun,,,,
Dutch-5-54-1,5887,Dutch,5-54,kneden,kneden,k n eː d ə,,12,false,^kneden$,Dutch,7218192014656097,,,5. no evidence for borrowing,0.0,,,,semi-analyzable,kned-en [?-INF],0.75,EWB 1997,,,1301-1400,1.0,,,,,,,verb,,,,
Dutch-5-55-1,5888,Dutch,5-55,meel,meel,m eː l,,12,false,^meel$,Dutch,72181920237175685,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1240,1.0,,,,,,,noun,,,,
Dutch-5-56-1,5889,Dutch,5-56,malen,malen,m aː l ə,,12,false,^malen$,Dutch,72181920648188416,,,5. no evidence for borrowing,0.0,,,,semi-analyzable,mal-en [?-INF],0.75,EWB 1997,,,1240,1.0,,,,,,,verb,,,,
